sequence_embeddings
"[1.266353964805603, -0.06144944578409195, -0.26032498478889465, 0.25566166639328003, -0.09484757483005524, 0.05029331147670746, 0.4775539040565491, -0.2764717638492584, -0.47322773933410645, 0.23975445330142975, 1.7876205444335938, -0.8422515392303467, -0.03296348825097084, 1.5680418014526367, -0.45596468448638916, -0.3327977657318115, 0.1455022096633911, -0.3624379634857178, 2.0238003730773926, 0.733792781829834, 2.0635037422180176, -1.0401017665863037, 1.1325981616973877, 0.18793228268623352, 0.8464967012405396, -0.40114015340805054, 0.5460652709007263, -0.6981697082519531, -0.024113448336720467, 0.47638827562332153, 0.8707902431488037, 0.007873700931668282, 1.0262465476989746, -0.7165931463241577, 0.22307342290878296, 0.18657930195331573, 1.0639421939849854, 0.46448835730552673, -0.9735063910484314, 0.7906718254089355, 0.17848807573318481, -0.5647904276847839, 0.34528326988220215, 0.0905689001083374, 0.049574222415685654, -0.3862670063972473, -0.6362026333808899, 0.0934189185500145, -0.3261895179748535, -1.1154594421386719, 1.4381399154663086, -0.8262372612953186, -0.6536106467247009, -0.2683922350406647, -0.3946007490158081, -0.08161881566047668, -0.6893341541290283, 0.06751483678817749, 0.14276689291000366, -1.2535209655761719, -0.13810156285762787, -0.25801604986190796, -0.6476426720619202, 2.113731861114502, 0.5413981676101685, -0.5264886617660522, 1.1460617780685425, 0.27049750089645386, -0.4214056730270386, -0.1825343370437622, 1.0171868801116943, -0.7826182246208191, 0.3270770013332367, 0.206016406416893, 1.2595810890197754, -0.4769306778907776, 1.2023029327392578, -0.08175898343324661, 0.3367725908756256, -0.440631240606308, -1.2441602945327759, -0.5795816779136658, -1.590215802192688, -0.46814197301864624, 0.5148673057556152, -0.1381574273109436, -0.5141302943229675, -0.11149623245000839, 0.7573608160018921, 0.5120387077331543, -0.2856360077857971, 0.6674741506576538, 1.3704471588134766, 0.3900965750217438, -0.09413033723831177, 0.45045366883277893, -0.3612622618675232, -1.1775461435317993, 0.03964187949895859, 0.6036360263824463, -0.8042399883270264, 0.8609558343887329, 1.0633513927459717, -0.11311850696802139, -0.10846216976642609, 0.3340498208999634, -0.22141224145889282, -0.7955316305160522, -0.4290677607059479, 0.047413170337677, -0.4385649561882019, -1.098757028579712, 1.075993299484253, 1.337404727935791, -0.33891668915748596, -0.23730923235416412, 0.5757628679275513, -1.0611683130264282, -0.5377020835876465, 4.950470924377441, -0.5670053958892822, -0.48454952239990234, 0.16397619247436523, 1.4128540754318237, -1.0435608625411987, 0.4685842990875244, -0.26240697503089905, 0.594068169593811, -0.4354107677936554, 0.8674410581588745, -0.0929667055606842, -1.2840440273284912, 0.5278488397598267, -1.0984554290771484, -0.1234263926744461, -1.2874443531036377, 0.13077610731124878, -0.5210133790969849, -0.7223192453384399, -1.3743462562561035, -1.0540658235549927, 1.9356012344360352, -0.11939466744661331, -0.7322773933410645, -0.16528967022895813, -1.5527327060699463, 0.6185537576675415, -0.08842039853334427, 0.3764197826385498, -0.889390230178833, 0.6497294902801514, -0.636384904384613, -0.5206335186958313, -2.7386698722839355, -0.8319685459136963, -0.15524937212467194, 0.6029970645904541, 0.1670382022857666, -0.3417869806289673, -0.6129611134529114, 0.2646653652191162, 0.7106536626815796, -1.2888522148132324, 0.9314666390419006, 0.18357449769973755, -0.03343658149242401, -0.2064177542924881, -0.11324113607406616, 0.17056062817573547, -0.615312933921814, -0.14956094324588776, -0.053074173629283905, -1.345885157585144, 0.3704085946083069, -0.31645435094833374, -0.3286389410495758, 0.2530694901943207, 0.41549593210220337, 0.6732692718505859, -0.2583719789981842, 0.1865713894367218, -0.3559513986110687, 1.0425834655761719, 0.4750291109085083, -1.6927337646484375, 0.2469417005777359, 0.1017550379037857, 0.1605950891971588, -0.6374721527099609, -0.890356183052063, -1.0107471942901611, -0.09999482333660126, 1.6379188299179077, -0.5355494022369385, 0.6053534746170044, 0.19594770669937134, -1.8904516696929932, -0.16512668132781982, 0.3397187292575836, -0.49894699454307556, -1.1659398078918457, 0.4512979984283447, 0.4145117998123169, -1.515703558921814, 1.11984121799469, 0.21131332218647003, -0.38186800479888916, 1.1850254535675049, 0.7340020537376404, -1.0902279615402222, 0.41000252962112427, -0.10074859857559204, -0.7624218463897705, 0.8821451663970947, 0.4263756275177002, -0.05139969289302826, -1.560105800628662, -0.7428508996963501, 0.633375346660614, -0.09551825374364853, -0.7742633819580078, -0.1930801272392273, 0.3249838352203369, 0.18723110854625702, -0.36577022075653076, -0.6761144399642944, 0.9599497318267822, 0.9589159488677979, 1.5611228942871094, 0.08561956882476807, -0.682248055934906, -0.521446704864502, 0.4096887707710266, 0.4016886353492737, -1.0596158504486084, -0.1537161022424698, -1.1891037225723267, -0.7469179034233093, 0.12983915209770203, -0.845952033996582, 0.8229957222938538, 1.0208221673965454, -0.4223697781562805, 0.308529257774353, 0.39046216011047363, -0.8350313305854797, 1.381882667541504, 0.5409741401672363, -1.5593469142913818, -0.2359110414981842, -0.9898303151130676, 1.3931248188018799, 0.6257655024528503, -2.169158458709717, -0.004916207864880562, -0.2183760404586792, -0.8309089541435242, -0.8050545454025269, 0.734399676322937, 0.7618743181228638, -1.0628199577331543, -0.503548800945282, -0.4555712342262268, -0.09167258441448212, 0.01994199864566326, -2.043294668197632, 0.345225989818573, -0.13771454989910126, 1.1241755485534668, 0.44382625818252563, -0.7462541460990906, -0.08468691259622574, -0.2833833694458008, -0.6522736549377441, -0.5865614414215088, -0.04867405444383621, 0.14001673460006714, 0.6555824279785156, -0.42901211977005005, -1.5245373249053955, -0.18836238980293274, 0.07054722309112549, 0.46131956577301025, 0.5229793787002563, -0.8578996658325195, -0.7816817760467529, -0.14007890224456787, -0.38024139404296875, 1.851590871810913, -2.0818068981170654, -0.24031735956668854, 0.7987649440765381, 0.1775779128074646, 0.2982116937637329, -1.0037600994110107, 0.14005134999752045, -0.8254398107528687, 0.7435564994812012, 1.3140735626220703, 0.344971239566803, 0.12302933633327484, -0.04973633214831352, -0.21286876499652863, 1.0310277938842773, -0.3045409917831421, 0.2653316557407379, -0.8558526039123535, 0.8047885298728943, 1.0996052026748657, -0.7764848470687866, 1.1277929544448853, 0.1332503855228424, 1.005758285522461, 0.7760406732559204, -1.0200114250183105, 0.05376666039228439, -0.5776590704917908, -0.5917360782623291, -1.2087225914001465, 0.9346073865890503, -0.8244042992591858, -0.5385855436325073, 0.3281139135360718, 1.1554445028305054, -1.9899674654006958, -0.8364645838737488, 0.5885680913925171, -0.5154125690460205, -0.9014031291007996, 0.2534695863723755, -0.026307739317417145, -1.1982187032699585, -0.3053511381149292, 0.08393504470586777, 0.13297033309936523, 0.23062163591384888, 0.7815990447998047, 0.5376439690589905, 0.5585508942604065, 0.40855082869529724, 0.24932613968849182, -0.7404879927635193, -4.373835563659668, 0.03650885820388794, -0.2740630507469177, -0.3000457286834717, -0.08463972061872482, 0.044780634343624115, 0.5723682045936584, 0.44299396872520447, 1.153134822845459, -0.7297887802124023, -1.9080548286437988, -1.055126428604126, 0.0026189207565039396, -0.19991937279701233, -0.0990130603313446, -0.0026618228293955326, 0.7759436368942261, -0.9888579845428467, 0.21971186995506287, 1.5439817905426025, -1.0099550485610962, -0.31318241357803345, -0.0757751613855362, 0.33187633752822876, 0.5775660276412964, 1.62044095993042, 1.2197940349578857, 0.6497927904129028, -0.1623855084180832, -0.6728237271308899, -0.005126567557454109, -0.1763041913509369, -0.28884777426719666, -1.8406691551208496, -1.1895709037780762, -0.31282514333724976, -0.3333250880241394, 0.10575555264949799, 1.4743064641952515, -0.09072919189929962, 1.6060490608215332, 1.890979290008545, 0.15593016147613525, 0.7322649955749512, 0.5066379904747009, 0.32585054636001587, -1.6232872009277344, 0.1706368774175644, -0.0060131666250526905, -1.505566120147705, -0.26079678535461426, 1.0443365573883057, -2.2205801010131836, 0.38905635476112366, -1.3309714794158936, 1.0875530242919922, -0.7750014066696167, 0.5550404787063599, 0.6660171747207642, 0.45307594537734985, -0.23542484641075134, 0.14761874079704285, -0.39527419209480286, -0.8827393054962158, 0.22188198566436768, 1.0847382545471191, 0.7853258848190308, 0.1490781456232071, 1.2261148691177368, -0.09867000579833984, 2.009246826171875, 1.512763500213623, 1.7377811670303345, -0.5049279928207397, 0.4964883327484131, -0.687200665473938, -1.073265790939331, -0.6202449798583984, 1.6288599967956543, 0.1574012041091919, -0.713475227355957, -0.5994007587432861, -0.029845185577869415, -0.24549056589603424, 1.01680326461792, 0.6642035245895386, 0.07704681903123856, 0.5554053783416748, -0.5647333860397339, -0.6517623662948608, -0.3514859080314636, -0.11112937331199646, 0.7027509212493896, 3.5858378410339355, 0.4654032588005066, 0.04897996038198471, 1.050675868988037, 0.40854668617248535, 1.4358913898468018, 1.551002025604248, 0.18392252922058105, -0.7690000534057617, -1.7936890125274658, 0.1069074422121048, -0.26802220940589905, 0.32305073738098145, -0.24040856957435608, 0.09573416411876678, -0.3216528296470642, 1.080883264541626, -0.24493159353733063, -0.6778135299682617, -0.20755767822265625, 1.4205734729766846, 0.1315358430147171, 1.1217188835144043, -0.07813402265310287, 1.1480103731155396, -0.23718252778053284, 0.582605242729187, 0.4150357246398926, -0.7840903401374817, 0.8462563753128052, -1.0954371690750122, -1.2337243556976318, -0.3979009985923767, 0.4708952307701111, -0.9725453853607178, 0.8695163726806641, 0.021586377173662186, 0.2535253167152405, 0.05520077049732208, 0.8493763208389282, 0.6460182666778564, 0.242378830909729, 0.5944342613220215, -0.4305838644504547, 0.38783055543899536, -0.372161328792572, -0.08029279112815857, 0.3916724920272827, 0.28280630707740784, -0.683112621307373, -0.9128202199935913, 0.13124187290668488, 0.12136074900627136, 0.04038289561867714, -0.272297203540802, -0.6714084148406982, 2.036374092102051, -0.2523394525051117, -0.11343689262866974, -0.2539675235748291, -0.27818989753723145, 0.5335181355476379, 1.4871163368225098, 0.4700004458427429, -0.06268760561943054, -0.23635876178741455, 0.9477053880691528, -0.9444570541381836, -0.7007391452789307, 0.2802630066871643, -1.0695509910583496, 0.36496269702911377, 1.9710407257080078, -0.33436402678489685, -0.939231276512146, 3.060499668121338, -0.43666180968284607, 0.1131659597158432, -0.24095678329467773, 0.4094621539115906, -0.6390482783317566, 0.39977169036865234, -0.09864699095487595, -0.24638107419013977, -1.7328708171844482, -0.7545260190963745, -1.8172359466552734, 0.6541698575019836, 0.4674628674983978, -0.36740970611572266, -0.49963808059692383, -0.31616395711898804, -1.1275355815887451, 0.3346339464187622, -2.656273365020752, 0.5765217542648315, 0.15979084372520447, -1.1403908729553223, 0.45957934856414795, 1.3817028999328613, -0.801330029964447, 0.12242529541254044, -1.018495798110962, -0.37048155069351196, 0.5990246534347534, 0.5951911211013794, -0.46881037950515747, -0.010487085208296776, -0.6378262042999268, -0.35150882601737976, -1.4652290344238281, 0.3965577185153961, -0.07543154060840607, -0.42676571011543274, -0.6511640548706055, 0.42152100801467896, -0.38353466987609863, -0.37755364179611206, 0.9735848903656006, 0.23413163423538208, 0.4588601589202881, 1.0406382083892822, -0.34070175886154175, -0.8351999521255493, -1.1700365543365479, 0.19822615385055542, -0.6344032883644104, 0.4772924780845642, -1.855573058128357, -0.6777043342590332, 0.3749145269393921, 0.22932136058807373, -0.13834688067436218, -0.14637833833694458, -0.6804602146148682, -1.5382213592529297, -0.2524524927139282, 1.5831263065338135, 0.48922768235206604, 0.22574058175086975, -1.1770696640014648, 1.274899959564209, -0.23368847370147705, -1.6966052055358887, -0.3835054039955139, 0.2639201283454895, -0.2232222855091095, -0.011446447111666203, -0.7100967764854431, -0.6455155611038208, -1.6190598011016846, -0.4490494430065155, 0.06954914331436157, 0.21953085064888, -0.9206079244613647, -0.15851956605911255, -0.8609038591384888, -3.4185328483581543, -0.6075237989425659, -0.8104363679885864, 0.4438285231590271, -0.7155523300170898, 0.5767645835876465, -0.5559779405593872, 0.7135937809944153, 0.2902209758758545, -1.1344492435455322, 0.4200964570045471, -0.43971550464630127, 0.727104902267456, -0.21497327089309692, -0.5303488969802856, -1.023523211479187, -0.04262692108750343, 0.37522077560424805, 0.3186596632003784, -0.7093361616134644, 0.7748631834983826, 0.24780696630477905, 1.077596664428711, 0.7076363563537598, 0.7974698543548584, 0.447751522064209, 0.47632819414138794, -1.260130524635315, 1.114575743675232, 0.4816553592681885, 0.35145264863967896, 0.0731765478849411, 0.35986411571502686, -0.1540319323539734, 1.1939548254013062, -0.21290048956871033, 0.7009040713310242, 0.18633857369422913, 1.1281085014343262, -1.0307178497314453, -0.1199800968170166, -0.10692548751831055, 1.3216522932052612, -0.3244105577468872, 0.9409903287887573, 0.1358419507741928, -0.5405517816543579, -0.673859715461731, -0.35836061835289, -0.6254074573516846, -1.0025184154510498, -2.0449295043945312, 0.013040703721344471, -0.5061662197113037, -1.0441088676452637, -0.7273660898208618, -1.1759706735610962, -0.7901268005371094, -0.15242984890937805, 1.1525074243545532, -2.05936336517334, -0.03432326763868332, 0.36345529556274414, 0.2275294065475464, 0.7217763662338257, 0.5054656267166138, -0.3425067365169525, -0.4826335906982422, 1.8240996599197388, -0.17058441042900085, -1.099747657775879, -0.5039120316505432, 0.6664648056030273, 0.22185692191123962, -0.5010427236557007, -0.2430676966905594, -1.3924379348754883, -0.3538408875465393, 0.7156891822814941, -0.39859023690223694, -1.0077588558197021, 1.205215573310852, -0.5655101537704468, 1.1691373586654663, 0.09842479974031448, -1.0607776641845703, 1.1319594383239746, 0.003738370258361101, 1.3024420738220215, 0.9948644042015076, 0.5016701221466064, 0.24836178123950958, -1.5390675067901611, -3.097477436065674, 0.6773725152015686, 0.2527552843093872, 2.0716652870178223, -0.2466375231742859, -0.3050968647003174, 0.23567745089530945, -1.4302191734313965, 2.172098159790039, 0.22473162412643433, 0.20888949930667877, 0.31863933801651, 0.005787468980997801, 0.02970033511519432, -1.387668251991272, 0.286474347114563, 0.8342407941818237, 0.19977357983589172, -1.0005306005477905, 0.6527396440505981, -0.9663281440734863, 1.146191120147705, -0.009151063859462738, -0.7944785356521606, -0.12927281856536865, 0.7634258270263672, 0.5912231206893921, 0.24644477665424347, 0.1781226396560669, 1.0752289295196533, 0.4473310708999634, 0.3927459716796875, 1.0575536489486694, -0.3254382312297821, 0.04456714913249016, -1.6552774906158447, 0.4890367388725281, -0.4941275715827942, 0.8277738690376282, 0.18391406536102295, 0.3101842403411865, 0.008726535364985466, 0.022866327315568924, -0.17592144012451172, -0.7325130701065063, 0.12072509527206421, -1.0999772548675537, 0.398795485496521, -1.0558031797409058, -0.8028301000595093, 0.7432791590690613, 0.40957432985305786, 1.198137640953064, -0.5594689846038818, 0.29209646582603455, -0.1782698929309845, -0.3376438021659851, -0.21803055703639984, 0.8040516972541809, 0.7933040857315063, -4.503719329833984, -0.35721710324287415, 1.3229296207427979, 1.0289236307144165, -0.1036447063088417, 0.27306705713272095, 0.10543805360794067, 0.8721988797187805, 0.39827319979667664, 0.19313053786754608, 0.753666341304779, -0.7261995077133179, -0.4238067865371704, 0.43966057896614075, 0.6974921822547913, -0.9726455211639404, -1.0454355478286743, 1.7850868701934814, 0.8453172445297241, 0.275301456451416, -0.942030668258667, -0.2889377474784851, -0.2885659337043762]"
